,User,Rating,Movie
12608,1932377,5.0,33
12609,647216,3.0,33
12610,2582726,5.0,33
12611,1741099,5.0,33
12612,380505,4.0,33
12613,1716910,5.0,33
12614,114551,5.0,33
12615,541870,2.0,33
12616,1553047,5.0,33
12617,1841531,5.0,33
12618,2092076,1.0,33
12619,474691,5.0,33
12620,297901,5.0,33
12621,2043555,4.0,33
12622,1365299,5.0,33
12623,1532336,5.0,33
12624,2103029,5.0,33
12625,1778714,3.0,33
12626,962384,1.0,33
12627,378857,3.0,33
12628,753836,4.0,33
12629,2425195,3.0,33
12630,1752856,4.0,33
12631,1407746,1.0,33
12632,2201323,5.0,33
12633,416214,1.0,33
12634,1990316,5.0,33
12635,1928597,5.0,33
12636,187896,3.0,33
12637,1579340,5.0,33
12638,1567202,3.0,33
12639,40563,3.0,33
12640,474700,5.0,33
12641,1030857,1.0,33
12642,2100210,5.0,33
12643,2174151,5.0,33
12644,1498767,5.0,33
12645,322878,5.0,33
12646,1468972,5.0,33
12647,1475543,2.0,33
12648,1659398,5.0,33
12649,1098431,5.0,33
12650,614465,4.0,33
12651,206954,3.0,33
12652,1883721,4.0,33
12653,1267783,4.0,33
12654,1314869,1.0,33
12655,2220239,5.0,33
12656,1666140,4.0,33
12657,1703879,2.0,33
12658,1232164,3.0,33
12659,1427330,5.0,33
12660,2115174,4.0,33
12661,636262,1.0,33
12662,547341,5.0,33
12663,1346081,1.0,33
12664,2048858,5.0,33
12665,102028,5.0,33
12666,1849541,4.0,33
12667,1674407,5.0,33
12668,1412898,1.0,33
12669,782611,1.0,33
12670,2593882,3.0,33
12671,1606342,5.0,33
12672,2391686,1.0,33
12673,1819462,1.0,33
12674,2439493,1.0,33
12675,479924,5.0,33
12676,959020,4.0,33
12677,2280493,4.0,33
12678,1684232,5.0,33
12679,1682851,3.0,33
12680,1125733,5.0,33
12681,270523,3.0,33
12682,1536419,1.0,33
12683,1017698,4.0,33
12684,1134379,4.0,33
12685,2397204,3.0,33
12686,1824389,5.0,33
12687,394784,4.0,33
12688,1279798,5.0,33
12689,1691090,4.0,33
12690,1910320,3.0,33
12691,2269039,3.0,33
12692,1901876,5.0,33
12693,2596548,5.0,33
12694,2455340,1.0,33
12695,1430108,5.0,33
12696,2482738,4.0,33
12697,57186,4.0,33
12698,492714,3.0,33
12699,2345098,4.0,33
12700,1520052,5.0,33
12701,2547219,4.0,33
12702,930113,4.0,33
12703,2162676,3.0,33
12704,1658172,5.0,33
12705,165247,3.0,33
12706,345704,4.0,33
12707,1473980,1.0,33
12708,2340228,5.0,33
12709,479898,5.0,33
12710,121324,5.0,33
12711,2040859,1.0,33
12712,1295471,5.0,33
12713,1524964,4.0,33
12714,361630,4.0,33
12715,200805,5.0,33
12716,286783,4.0,33
12717,325844,4.0,33
12718,1313714,2.0,33
12719,1256816,5.0,33
12720,2525160,5.0,33
12721,2040676,1.0,33
12722,659029,5.0,33
12723,4905,3.0,33
12724,202678,1.0,33
12725,152807,2.0,33
12726,1473595,3.0,33
12727,1755138,4.0,33
12728,2468305,3.0,33
12729,2508565,1.0,33
12730,1899913,5.0,33
12731,610915,4.0,33
12732,2133551,1.0,33
12733,962019,1.0,33
12734,1119113,3.0,33
12735,1846965,5.0,33
12736,653906,5.0,33
12737,1196131,5.0,33
12738,769702,1.0,33
12739,585968,4.0,33
12740,570428,1.0,33
12741,1919269,5.0,33
12742,277837,1.0,33
12743,221936,4.0,33
12744,1909216,4.0,33
12745,471177,5.0,33
12746,2592095,5.0,33
12747,1105029,2.0,33
12748,1125803,5.0,33
12749,1406633,3.0,33
12750,1437304,5.0,33
12751,2398923,5.0,33
12752,1385788,3.0,33
12753,133462,4.0,33
12754,1528418,4.0,33
12755,537601,3.0,33
12756,2303680,5.0,33
12757,1160224,4.0,33
12758,652972,5.0,33
12759,2195606,5.0,33
12760,2076358,2.0,33
12761,721369,3.0,33
12762,1732840,1.0,33
12763,2137371,3.0,33
12764,2364551,5.0,33
12765,2307327,4.0,33
12766,752094,3.0,33
12767,1602339,5.0,33
12768,1704248,4.0,33
12769,813424,5.0,33
12770,1798758,1.0,33
12771,2084213,5.0,33
12772,383451,5.0,33
12773,998502,5.0,33
12774,2029979,1.0,33
12775,1479892,2.0,33
12776,940806,5.0,33
12777,199435,3.0,33
12778,2501912,5.0,33
12779,507603,2.0,33
12780,1059661,4.0,33
12781,1740987,5.0,33
12782,1341214,1.0,33
12783,1487011,4.0,33
12784,799442,2.0,33
12785,2252432,5.0,33
12786,708226,3.0,33
12787,1106518,3.0,33
12788,2456613,4.0,33
12789,1979083,5.0,33
12790,595870,2.0,33
12791,2537543,1.0,33
12792,2637755,4.0,33
12793,2112089,5.0,33
12794,1256752,1.0,33
12795,746150,3.0,33
12796,639089,5.0,33
12797,2578830,5.0,33
12798,1273979,5.0,33
12799,2339734,4.0,33
12800,2250323,2.0,33
12801,2260832,1.0,33
12802,320314,3.0,33
12803,705714,5.0,33
12804,47344,5.0,33
12805,2120303,5.0,33
12806,538668,5.0,33
12807,136030,4.0,33
12808,1650580,5.0,33
12809,460419,1.0,33
12810,39297,5.0,33
12811,3998,3.0,33
12812,406090,4.0,33
12813,818416,1.0,33
12814,438674,5.0,33
12815,510834,3.0,33
12816,1421913,3.0,33
12817,1551926,2.0,33
12818,1664010,5.0,33
12819,2327743,5.0,33
12820,2296108,5.0,33
12821,2374782,3.0,33
12822,291620,4.0,33
12823,984085,5.0,33
12824,1481825,5.0,33
12825,576990,1.0,33
12826,2259174,4.0,33
12827,2334283,5.0,33
12828,237672,1.0,33
12829,612384,4.0,33
12830,2111332,1.0,33
12831,806605,5.0,33
12832,1811832,3.0,33
12833,1739082,1.0,33
12834,1456270,4.0,33
12835,2496874,5.0,33
12836,2297136,1.0,33
12837,877394,1.0,33
12838,1841056,4.0,33
12839,2456635,3.0,33
12840,552356,2.0,33
12841,1743756,3.0,33
12842,873713,5.0,33
12843,1312635,4.0,33
12844,1442154,1.0,33
12845,330424,4.0,33
12846,1241893,5.0,33
12847,751829,5.0,33
12848,68979,4.0,33
12849,2193044,1.0,33
12850,2648885,5.0,33
12851,1326994,5.0,33
12852,1280149,4.0,33
12853,1854658,4.0,33
12854,1115828,4.0,33
12855,2239537,4.0,33
12856,347276,5.0,33
12857,1315201,3.0,33
12858,653515,3.0,33
12859,2337144,1.0,33
12860,382817,5.0,33
12861,795380,3.0,33
12862,1282217,5.0,33
12863,1517519,4.0,33
12864,1949871,3.0,33
12865,694620,3.0,33
12866,1508115,5.0,33
12867,1629440,5.0,33
12868,1190685,5.0,33
12869,940516,3.0,33
12870,318409,5.0,33
12871,933819,3.0,33
12872,655385,5.0,33
12873,1086481,1.0,33
12874,50214,2.0,33
12875,919486,5.0,33
12876,2091625,5.0,33
12877,1890844,4.0,33
12878,376600,5.0,33
12879,2375169,5.0,33
12880,2555614,5.0,33
12881,2019240,4.0,33
12882,2640760,4.0,33
12883,1771108,4.0,33
12884,1399457,2.0,33
12885,1604357,3.0,33
12886,1655778,5.0,33
12887,853135,5.0,33
12888,1111943,5.0,33
12889,1778955,5.0,33
12890,433651,5.0,33
12891,1637067,5.0,33
12892,448155,5.0,33
12893,834131,1.0,33
12894,1054137,1.0,33
12895,1278249,5.0,33
12896,2036973,5.0,33
12897,426352,3.0,33
12898,1586533,5.0,33
12899,1093671,4.0,33
12900,1194911,5.0,33
12901,1556831,1.0,33
12902,2209351,2.0,33
12903,1857889,1.0,33
12904,413855,5.0,33
12905,1652623,4.0,33
12906,1317671,5.0,33
12907,1737862,5.0,33
12908,1902609,1.0,33
12909,2283770,5.0,33
12910,182134,1.0,33
12911,705645,2.0,33
12912,1777614,3.0,33
12913,2089599,3.0,33
12914,320856,1.0,33
12915,1231605,5.0,33
12916,2356682,5.0,33
12917,128348,4.0,33
12918,1528604,3.0,33
12919,383404,4.0,33
12920,423969,3.0,33
12921,1851346,5.0,33
12922,828672,5.0,33
12923,2634182,5.0,33
12924,1146000,1.0,33
12925,533352,5.0,33
12926,976385,5.0,33
12927,1399783,5.0,33
12928,716173,3.0,33
12929,1595644,1.0,33
12930,1299887,5.0,33
12931,492058,5.0,33
12932,1197972,4.0,33
12933,1461717,3.0,33
12934,1178938,4.0,33
12935,1470972,5.0,33
12936,2430041,5.0,33
12937,1071141,5.0,33
12938,2176056,5.0,33
12939,682963,3.0,33
12940,504620,5.0,33
12941,58485,4.0,33
12942,2267322,5.0,33
12943,2401136,5.0,33
12944,369912,5.0,33
12945,1153562,3.0,33
12946,755163,3.0,33
12947,1116290,5.0,33
12948,54870,4.0,33
12949,825353,1.0,33
12950,226048,4.0,33
12951,2394024,4.0,33
12952,100712,1.0,33
12953,1672832,4.0,33
12954,158086,4.0,33
12955,2090369,5.0,33
12956,151153,1.0,33
12957,827459,2.0,33
12958,2255117,4.0,33
12959,1430587,4.0,33
12960,305344,1.0,33
12961,1706645,4.0,33
12962,280260,4.0,33
12963,169054,4.0,33
12964,345588,1.0,33
12965,1470113,4.0,33
12966,1157850,5.0,33
12967,2056875,5.0,33
12968,1710658,3.0,33
12969,1403217,5.0,33
12970,366233,5.0,33
12971,2375380,2.0,33
12972,2278766,4.0,33
12973,2206659,5.0,33
12974,639533,2.0,33
12975,2147527,2.0,33
12976,2631815,4.0,33
12977,2640656,5.0,33
12978,1763740,4.0,33
12979,433593,5.0,33
12980,1428930,2.0,33
12981,1043768,5.0,33
12982,618832,2.0,33
12983,2450942,5.0,33
12984,2472066,5.0,33
12985,401315,5.0,33
12986,133670,4.0,33
12987,934647,4.0,33
12988,447759,5.0,33
12989,1486688,5.0,33
12990,1400154,3.0,33
12991,1603022,3.0,33
12992,607621,4.0,33
12993,300435,2.0,33
12994,230211,2.0,33
12995,2640278,5.0,33
12996,288420,3.0,33
12997,2119555,5.0,33
12998,1289515,5.0,33
12999,1003874,5.0,33
13000,1979820,4.0,33
13001,530000,5.0,33
13002,427186,5.0,33
13003,1770828,1.0,33
13004,2144951,1.0,33
13005,1452669,2.0,33
13006,740929,5.0,33
13007,2110341,5.0,33
13008,1858243,4.0,33
13009,608501,3.0,33
13010,1814516,5.0,33
13011,1385580,4.0,33
13012,2005241,4.0,33
13013,589682,3.0,33
13014,1532058,5.0,33
13015,1848938,2.0,33
13016,933837,5.0,33
13017,1442089,2.0,33
13018,1432474,3.0,33
13019,1592816,4.0,33
13020,1152594,3.0,33
13021,606144,1.0,33
13022,1965634,1.0,33
13023,2434527,1.0,33
13024,2218735,4.0,33
13025,2407453,5.0,33
13026,1555531,4.0,33
13027,753480,5.0,33
13028,507873,1.0,33
13029,1175001,5.0,33
13030,942568,5.0,33
13031,2255880,4.0,33
13032,826696,4.0,33
13033,125687,5.0,33
13034,913814,4.0,33
13035,731988,3.0,33
13036,1882992,3.0,33
13037,10679,3.0,33
13038,326356,5.0,33
13039,1036836,5.0,33
13040,2056022,2.0,33
13041,1756840,5.0,33
13042,1287490,3.0,33
13043,471654,5.0,33
13044,1615850,3.0,33
13045,1191408,1.0,33
13046,2219709,5.0,33
13047,2499884,4.0,33
13048,1855394,3.0,33
13049,1436780,1.0,33
13050,982331,5.0,33
13051,2316429,5.0,33
13052,1483852,5.0,33
13053,933207,5.0,33
13054,1057021,5.0,33
13055,2176465,1.0,33
13056,2393478,5.0,33
13057,2420384,5.0,33
13058,320226,5.0,33
13059,411290,5.0,33
13060,1119442,5.0,33
13061,2044724,4.0,33
13062,1413367,5.0,33
13063,7576,5.0,33
13064,1278941,3.0,33
13065,2222576,3.0,33
13066,224252,2.0,33
13067,1084484,4.0,33
13068,1539389,2.0,33
13069,2334757,4.0,33
13070,2118461,5.0,33
13071,2057611,4.0,33
13072,1935388,2.0,33
13073,1628484,5.0,33
13074,798262,5.0,33
13075,1184498,4.0,33
13076,896114,5.0,33
13077,1490320,4.0,33
13078,814740,2.0,33
13079,392651,1.0,33
13080,387418,1.0,33
13081,1860587,4.0,33
13082,2025463,4.0,33
13083,2588755,2.0,33
13084,415253,4.0,33
13085,270702,5.0,33
13086,2409465,5.0,33
13087,397212,3.0,33
13088,1114324,4.0,33
13089,2520933,4.0,33
13090,2040484,5.0,33
13091,363169,5.0,33
13092,2470021,4.0,33
13093,893014,1.0,33
13094,1150705,1.0,33
13095,112449,5.0,33
13096,2523231,4.0,33
13097,2320222,4.0,33
13098,2490507,5.0,33
13099,444566,3.0,33
13100,2171187,4.0,33
13101,2234943,4.0,33
13102,1663694,5.0,33
13103,1663888,5.0,33
13104,933855,5.0,33
13105,1654721,4.0,33
13106,1461435,1.0,33
13107,694070,2.0,33
13108,2583202,4.0,33
13109,1256120,5.0,33
13110,575714,3.0,33
13111,329475,5.0,33
13112,560599,5.0,33
13113,1812378,3.0,33
13114,182203,4.0,33
13115,1020745,5.0,33
13116,1602153,5.0,33
13117,982709,4.0,33
13118,587590,5.0,33
13119,2047577,5.0,33
13120,2311867,4.0,33
13121,2406705,4.0,33
13122,352167,5.0,33
13123,2186235,5.0,33
13124,1847613,4.0,33
13125,191869,3.0,33
13126,1515355,5.0,33
13127,634569,4.0,33
13128,136477,4.0,33
13129,1730369,5.0,33
13130,2354764,4.0,33
13131,2093105,1.0,33
13132,1823065,5.0,33
13133,2433978,4.0,33
13134,516686,5.0,33
13135,2469479,5.0,33
13136,709905,4.0,33
13137,1674931,4.0,33
13138,1167767,5.0,33
13139,2536943,3.0,33
13140,811530,5.0,33
13141,2460347,1.0,33
13142,518137,5.0,33
13143,1877143,4.0,33
13144,712609,4.0,33
13145,39375,5.0,33
13146,361702,5.0,33
13147,2238060,5.0,33
13148,760943,3.0,33
13149,1548770,5.0,33
13150,663118,3.0,33
13151,1852040,1.0,33
13152,549094,4.0,33
13153,1878780,5.0,33
13154,248976,5.0,33
13155,1878798,1.0,33
13156,1769993,3.0,33
13157,1612901,1.0,33
13158,1491101,1.0,33
13159,610024,1.0,33
13160,83926,3.0,33
13161,1891779,4.0,33
13162,1240865,5.0,33
13163,2000256,5.0,33
13164,2787,4.0,33
13165,1892684,5.0,33
13166,294040,1.0,33
13167,723448,5.0,33
13168,1533807,4.0,33
13169,1360936,4.0,33
13170,1988192,1.0,33
13171,2604057,5.0,33
13172,272840,5.0,33
13173,2207031,3.0,33
13174,1081910,3.0,33
13175,1621025,5.0,33
13176,1563698,1.0,33
13177,2492695,1.0,33
13178,2634967,1.0,33
13179,965381,1.0,33
13180,1400108,3.0,33
13181,2073629,4.0,33
13182,115097,3.0,33
13183,1961675,5.0,33
13184,2633357,2.0,33
13185,502274,4.0,33
13186,633738,1.0,33
13187,716091,3.0,44
13188,1990901,4.0,44
13189,1331887,3.0,44
13190,1744889,1.0,44
13191,779760,4.0,44
13192,1294425,3.0,44
13193,1242432,3.0,44
13194,1488844,3.0,44
13195,14690,3.0,44
13196,1174811,3.0,44
13197,838130,5.0,44
13198,326587,3.0,44
13199,327122,5.0,44
13200,767816,4.0,44
13201,914508,1.0,44
13202,1093403,2.0,44
13203,603277,3.0,44
13204,2161899,4.0,44
13205,2503887,4.0,44
13206,1192830,4.0,44
13207,2610157,4.0,44
13208,2312349,4.0,44
13209,2403601,3.0,44
13210,37188,3.0,44
13211,1815614,4.0,44
13212,2551641,3.0,44
13213,2162424,4.0,44
13214,397077,3.0,44
13215,124237,4.0,44
13216,1620735,3.0,44
13217,2504147,3.0,44
13218,331341,3.0,44
13219,2012897,1.0,44
13220,1977959,4.0,44
13221,360830,3.0,44
13222,1984086,3.0,44
13223,2235414,4.0,44
13224,864618,4.0,44
13225,675390,4.0,44
13226,1519073,5.0,44
13227,638998,4.0,44
13228,1998055,2.0,44
13229,1771516,3.0,44
13230,2509293,3.0,44
13231,1752638,3.0,44
13232,1333,3.0,44
13233,793754,4.0,44
13234,870391,2.0,44
13235,1982465,3.0,44
13236,133060,2.0,44
13237,221091,3.0,44
13238,2541025,1.0,44
13239,2097995,4.0,44
13240,1348148,4.0,44
13241,2268573,2.0,44
13242,549534,4.0,44
13243,800136,4.0,44
13244,185495,1.0,44
13245,2475820,2.0,44
13246,507921,3.0,44
13247,2047888,3.0,44
13248,513501,5.0,44
13249,2397231,4.0,44
13250,2600558,5.0,44
13251,1488926,3.0,44
13252,303948,4.0,44
13253,1224299,4.0,44
13254,904898,3.0,44
13255,2030523,1.0,44
13256,734508,3.0,44
13257,2593317,5.0,44
13258,1599243,4.0,44
13259,639194,4.0,44
13260,442234,4.0,44
13261,1645535,3.0,44
13262,162348,3.0,44
13263,2048686,5.0,44
13264,2554745,3.0,44
13265,1026298,5.0,44
13266,1068656,5.0,44
13267,2602249,3.0,44
13268,1227322,2.0,44
13269,1990523,4.0,44
13270,1774516,4.0,44
13271,2491620,3.0,44
13272,2509588,4.0,44
13273,2043109,2.0,44
13274,731217,3.0,44
13275,2604824,4.0,44
13276,1220170,3.0,44
13277,1358681,3.0,44
13278,1232404,3.0,44
13279,798524,4.0,44
13280,371300,4.0,44
13281,1632290,4.0,44
13282,1599855,4.0,44
13283,1400056,4.0,44
13284,1603364,4.0,44
13285,1187949,5.0,44
13286,2432862,4.0,44
13287,2419406,2.0,44
13288,501428,5.0,44
13289,2366006,4.0,44
13290,1033629,4.0,44
13291,831920,3.0,44
13292,786312,4.0,44
13293,61472,3.0,44
13294,1080872,5.0,44
13295,816549,3.0,44
13296,43751,3.0,44
13297,317779,4.0,44
13298,2522946,4.0,44
13299,1942723,4.0,44
13300,1747154,5.0,44
13301,1203779,4.0,44
13302,2102030,5.0,44
13303,1559165,4.0,44
13304,139212,2.0,44
13305,686510,3.0,44
13306,1242044,4.0,44
13307,1612558,2.0,44
13308,73103,5.0,44
13309,1782465,2.0,44
13310,1733406,2.0,44
13311,328364,3.0,44
13312,2566515,4.0,44
13313,1520166,4.0,44
13314,1402224,2.0,44
13315,1932377,4.0,44
13316,873556,4.0,44
13317,1481961,3.0,44
13318,1637761,1.0,44
13319,2145575,4.0,44
13320,2046091,2.0,44
13321,380505,3.0,44
13322,1906860,3.0,44
13323,1509395,4.0,44
13324,153102,2.0,44
13325,1716910,5.0,44
13326,2364018,3.0,44
13327,819314,5.0,44
13328,2216056,5.0,44
13329,923889,3.0,44
13330,178860,3.0,44
13331,1931026,3.0,44
13332,2145441,4.0,44
13333,1309838,5.0,44
13334,630153,4.0,44
13335,1033433,4.0,44
13336,158197,2.0,44
13337,329751,3.0,44
13338,1061353,2.0,44
13339,1750785,4.0,44
13340,1023101,3.0,44
13341,1259696,5.0,44
13342,901520,4.0,44
13343,1226844,5.0,44
13344,1731106,3.0,44
13345,1363315,5.0,44
13346,239285,4.0,44
13347,1980593,3.0,44
13348,1511683,1.0,44
13349,1108304,3.0,44
13350,1358962,5.0,44
13351,2055178,5.0,44
13352,1810074,4.0,44
13353,1001129,3.0,44
13354,753663,5.0,44
13355,1859573,3.0,44
13356,1423956,3.0,44
13357,1288554,4.0,44
13358,190136,4.0,44
13359,516192,4.0,44
13360,1220431,4.0,44
13361,2604976,4.0,44
13362,826184,3.0,44
13363,2223740,3.0,44
13364,503235,3.0,44
13365,760072,5.0,44
13366,662412,4.0,44
13367,789969,3.0,44
13368,208113,2.0,44
13369,1044851,3.0,44
13370,2424839,5.0,44
13371,411396,3.0,44
13372,293284,3.0,44
13373,2192288,4.0,44
13374,1447639,3.0,44
13375,2023518,3.0,44
13376,2640550,4.0,44
13377,2250843,4.0,44
13378,956229,4.0,44
13379,732363,3.0,44
13380,779144,2.0,44
13381,2237950,4.0,44
13382,941600,3.0,44
13383,691878,4.0,44
13384,1423249,4.0,44
13385,2556305,3.0,44
13386,2621846,4.0,44
13387,416214,3.0,44
13388,2535229,4.0,44
13389,1620201,2.0,44
13390,199769,5.0,44
13391,395747,2.0,44
13392,59913,4.0,44
13393,2479320,3.0,44
13394,1620566,3.0,44
13395,1833866,4.0,44
13396,727242,1.0,44
13397,1153777,5.0,44
13398,608538,4.0,44
13399,438189,4.0,44
13400,724224,4.0,44
13401,2370879,4.0,44
13402,883478,3.0,44
13403,2610031,4.0,44
13404,443193,3.0,44
13405,269689,3.0,44
13406,1590697,5.0,44
13407,2322383,4.0,44
13408,2330565,2.0,44
13409,474700,3.0,44
13410,40563,3.0,44
13411,2396118,4.0,44
13412,1693122,3.0,44
13413,1972040,3.0,44
13414,2294328,5.0,44
13415,1662714,4.0,44
13416,2148197,4.0,44
13417,478176,3.0,44
13418,1567202,1.0,44
13419,2375964,4.0,44
13420,2499019,3.0,44
13421,411705,3.0,44
13422,2174151,2.0,44
13423,627975,4.0,44
13424,732682,5.0,44
13425,1272379,1.0,44
13426,1155404,3.0,44
13427,1918316,3.0,44
13428,1763064,3.0,44
13429,1283137,2.0,44
13430,831103,4.0,44
13431,10947,3.0,44
13432,519965,3.0,44
13433,977533,4.0,44
13434,2329026,4.0,44
13435,273019,5.0,44
13436,169311,4.0,44
13437,125765,3.0,44
13438,753195,4.0,44
13439,35036,3.0,44
13440,1792741,5.0,44
13441,599145,5.0,44
13442,2349412,3.0,44
13443,266172,4.0,44
13444,2227804,5.0,44
13445,1323848,3.0,44
13446,1575462,4.0,44
13447,1659398,4.0,44
13448,2100574,5.0,44
13449,1314869,2.0,44
13450,2205734,4.0,44
13451,1255703,3.0,44
13452,2003550,2.0,44
13453,864172,3.0,44
13454,1795018,5.0,44
13455,1813197,5.0,44
13456,1036991,4.0,44
13457,2417957,4.0,44
13458,711569,3.0,44
13459,1697790,3.0,44
13460,1605580,3.0,44
13461,1751371,4.0,44
13462,2389101,4.0,44
13463,987078,3.0,44
13464,952381,3.0,44
13465,2237185,3.0,44
13466,1166912,2.0,44
13467,1727342,5.0,44
13468,1713284,2.0,44
13469,974823,3.0,44
13470,1081292,4.0,44
13471,920932,3.0,44
13472,1849541,3.0,44
13473,609908,3.0,44
13474,1532433,2.0,44
13475,2379200,5.0,44
13476,2484944,2.0,44
13477,1026162,2.0,44
13478,2593882,1.0,44
13479,593225,4.0,44
13480,2002671,3.0,44
13481,2452132,4.0,44
13482,853491,1.0,44
13483,1387521,4.0,44
13484,1605122,4.0,44
13485,1789382,3.0,44
13486,1139570,3.0,44
13487,687769,2.0,44
13488,2630337,1.0,44
13489,481523,4.0,44
13490,2439493,3.0,44
13491,1739296,5.0,44
13492,2071416,4.0,44
13493,1096917,5.0,44
13494,530789,5.0,44
13495,1142880,4.0,44
13496,640464,3.0,44
13497,2206502,5.0,44
13498,471064,2.0,44
13499,582315,4.0,44
13500,862850,3.0,44
13501,1151461,2.0,44
13502,8121,2.0,44
13503,2400569,3.0,44
13504,97578,3.0,44
13505,917008,5.0,44
13506,1914525,3.0,44
13507,165374,3.0,44
13508,799542,4.0,44
13509,1194759,4.0,44
13510,1298147,4.0,44
13511,596550,3.0,44
13512,1132514,3.0,44
13513,2008854,3.0,44
13514,1684232,3.0,44
13515,2002196,3.0,44
13516,1536419,3.0,44
13517,1755612,5.0,44
13518,356035,2.0,44
13519,147386,3.0,44
13520,2273034,5.0,44
13521,1233831,2.0,44
13522,1087944,4.0,44
13523,1615548,3.0,44
13524,969879,1.0,44
13525,612653,5.0,44
13526,1630419,4.0,44
13527,1105158,4.0,44
13528,2415589,5.0,44
13529,1452127,3.0,44
13530,2432162,3.0,44
13531,1416455,3.0,44
13532,1934347,3.0,44
13533,1545709,3.0,44
13534,1007577,3.0,44
13535,1806991,4.0,44
13536,124699,4.0,44
13537,238740,4.0,44
13538,241634,5.0,44
13539,1090765,4.0,44
13540,948572,4.0,44
13541,832780,4.0,44
13542,2290263,4.0,44
13543,290700,4.0,44
13544,922459,3.0,44
13545,1452454,4.0,44
13546,43177,2.0,44
13547,57186,4.0,44
13548,924960,5.0,44
13549,518309,4.0,44
13550,817339,3.0,44
13551,1939431,4.0,44
13552,1183174,1.0,44
13553,578311,3.0,44
13554,2286536,5.0,44
13555,657195,4.0,44
13556,1510091,3.0,44
13557,930113,5.0,44
13558,2474624,4.0,44
13559,2636654,3.0,44
13560,415641,3.0,44
13561,1813272,4.0,44
13562,1632784,4.0,44
13563,50123,3.0,44
13564,2550101,4.0,44
13565,2155681,3.0,44
13566,2169359,3.0,44
13567,764785,3.0,44
13568,382186,4.0,44
13569,328212,2.0,44
13570,1731658,2.0,44
13571,1670302,2.0,44
13572,2383871,4.0,44
13573,345704,3.0,44
13574,302344,5.0,44
13575,686204,1.0,44
13576,565510,3.0,44
13577,2603700,4.0,44
13578,87360,4.0,44
13579,1771252,3.0,44
13580,1119094,4.0,44
13581,2588510,5.0,44
13582,1887657,2.0,44
13583,2512828,2.0,44
13584,1553659,3.0,44
13585,859380,2.0,44
13586,311027,4.0,44
13587,2482831,4.0,44
13588,42487,3.0,44
13589,1079964,3.0,44
13590,247932,3.0,44
13591,2429310,3.0,44
13592,2584252,3.0,44
13593,2525160,3.0,44
13594,1898310,3.0,44
13595,2035595,5.0,44
13596,1110156,3.0,44
13597,2040676,2.0,44
13598,156622,3.0,44
13599,1515113,4.0,44
13600,2358855,2.0,44
13601,2629599,5.0,44
13602,1797483,5.0,44
13603,1473595,1.0,44
13604,2542967,4.0,44
13605,2310889,3.0,44
13606,868881,4.0,44
13607,806891,3.0,44
13608,1268699,1.0,44
13609,1116129,3.0,44
13610,579352,4.0,44
13611,436436,4.0,44
13612,706832,3.0,44
13613,228614,3.0,44
13614,804027,3.0,44
13615,1013856,4.0,44
13616,2539735,4.0,44
13617,781610,5.0,44
13618,431487,3.0,44
13619,1194698,3.0,44
13620,1788733,4.0,44
13621,2070798,4.0,44
13622,688455,3.0,44
13623,1744594,5.0,44
13624,1084626,2.0,44
13625,1201695,3.0,44
13626,2621150,3.0,44
13627,111033,3.0,44
13628,1255543,3.0,44
13629,1551591,4.0,44
13630,520286,4.0,44
13631,407037,4.0,44
13632,952156,2.0,44
13633,2338019,3.0,44
13634,2079036,4.0,44
13635,1092521,3.0,44
13636,634388,3.0,44
13637,1241060,4.0,44
13638,2365581,5.0,44
13639,1903324,1.0,44
13640,901167,3.0,44
13641,221926,5.0,44
13642,39242,3.0,44
13643,1358685,3.0,44
13644,98586,3.0,44
13645,1943605,3.0,44
13646,2633545,4.0,44
13647,818752,4.0,44
13648,178645,4.0,44
13649,1287939,3.0,44
13650,155620,5.0,44
13651,2304924,3.0,44
13652,1380915,3.0,44
13653,716096,4.0,44
13654,2217779,4.0,44
13655,332698,4.0,44
13656,2415196,4.0,44
13657,965104,3.0,44
13658,128389,4.0,44
13659,1431160,4.0,44
13660,1551980,3.0,44
13661,1322233,2.0,44
13662,769702,4.0,44
13663,1592339,3.0,44
13664,1803243,4.0,44
13665,384188,4.0,44
13666,2187693,4.0,44
13667,2198070,4.0,44
13668,2640999,1.0,44
13669,1212887,3.0,44
13670,1827859,2.0,44
13671,566628,3.0,44
13672,2452906,5.0,44
13673,1586613,3.0,44
13674,1922072,3.0,44
13675,972914,3.0,44
13676,73989,4.0,44
13677,1114349,4.0,44
13678,493009,5.0,44
13679,1599231,3.0,44
13680,1919269,4.0,44
13681,388514,5.0,44
13682,2457095,3.0,44
13683,524142,3.0,44
13684,823802,3.0,44
13685,277837,2.0,44
13686,321089,5.0,44
13687,1315827,4.0,44
13688,2026477,3.0,44
13689,398488,3.0,44
13690,1120721,5.0,44
13691,1828803,3.0,44
13692,1936110,3.0,44
13693,378348,4.0,44
13694,550883,2.0,44
13695,1250231,3.0,44
13696,541376,4.0,44
13697,2541385,4.0,44
13698,595778,1.0,44
13699,62361,4.0,44
13700,1105029,4.0,44
13701,1794722,5.0,44
13702,2633797,5.0,44
13703,1769920,5.0,44
13704,1406633,4.0,44
13705,1611056,3.0,44
13706,1880009,3.0,44
13707,590607,4.0,44
13708,835265,3.0,44
13709,1868998,3.0,44
13710,1750386,3.0,44
13711,133462,2.0,44
13712,1532399,3.0,44
13713,1764923,5.0,44
13714,2623852,2.0,44
13715,2205594,2.0,44
